0.043187272,0.24128218,-0.32301249,-0.329101635,-0.306031283,-0.14024327,-0.273466026,0.402691991,-1.032420338,-0.278782654,0.45313735,0.262628047,0.615202043,-0.918171099,0.074679643,0.819545384,0.466840855,0.066695758,0.140767463,-0.102432734,-0.251238222,-0.421866175,-0.61673454,-0.218663484,-0.696051572,-0.882864798,-0.649341735,-1.043342027,-0.661062177,-0.607224631,-0.264702094,-0.67125616,-0.237779373,-0.200591027,-0.090840154,-0.319595696,-0.633920175,-0.351656512,0.693118539,-0.334548898,-0.376015284,-0.75044096,-0.071482819,-0.115468668,0.344423262,0.290442266,0.581227587,-0.46675009,-0.631857056,0.011799661,0.537896498,0.043512436,1.423010651,-0.160512738,-0.351894779,-0.326110823,0.071663934,-0.160016553,0.133937081,0.369340464,0.69486249,0.549922521,0.494795331,0.360307327,0.360513591,1
0.138983358,0.240758118,0.076422513,0.034312108,0.071863016,-0.211419584,-0.125415938,0.325304512,-1.06733594,-0.185667952,0.09414632,0.543964278,1.131015126,-0.23163529,0.404576386,1.042288991,0.446425736,0.252239201,0.504910444,0.48350702,0.296015601,-0.00029934,-0.012213412,-0.169382484,-1.067266429,-0.826509033,0.040617321,-0.58230675,-0.361215634,-0.648811729,-0.224144736,-0.373142121,0.207507129,0.215302792,0.244450782,0.018671473,0.167605822,0.279295749,0.378246002,-0.597075185,-0.530998323,-0.512753957,-0.22561235,-0.316749392,0.03376283,1.096333627,1.241374731,0.906862078,0.315528027,-0.135980399,1.175400318,0.195805964,0.792773101,0.079455943,0.490687294,0.083468249,0.019262808,0.091203606,0.045449748,0.939435629,1.177262857,1.515095367,1.932844116,2.170694324,1.583732638,1
-0.450060661,0.262220564,-0.522729992,-0.543111951,0.587173424,-0.16913248,0.327129131,0.086970214,-0.201685971,-0.7020313,1.189444825,2.604563272,1.444888432,3.587623949,0.989949947,0.543394644,0.23876751,-0.108080855,-0.230111546,-0.168343212,0.068935542,0.096043764,-0.234267511,-0.424000983,0.828745322,0.449593677,-0.467942675,1.776430891,-0.077619292,-0.639066101,-0.133526644,-0.646698061,0.062989095,0.195996088,0.269039588,0.302345651,-0.093702095,-0.337940158,0.617678847,1.205937714,0.270645899,1.217914657,0.288283687,-0.366426953,-0.50884207,0.586644251,0.84818082,0.71867559,0.028558514,-0.226474962,0.937020645,-0.261074619,1.305835764,1.385619766,0.964550864,0.885988326,0.703836978,0.325014396,-0.355627248,-0.110975529,1.080663527,1.227641777,1.517254519,1.426631095,1.203282523,1
0.424333402,0.558595724,0.575716268,0.405801713,0.003154962,-0.391648181,-0.20783838,0.26698165,-0.28954532,0.093676154,0.484149739,1.864499186,1.068373738,2.144104829,1.474677124,1.364216847,1.567463377,0.738206327,1.34129001,1.135784687,0.934569085,0.873634812,0.318880652,0.282360014,-0.298990098,0.191662747,-0.438528037,1.994277853,0.38481319,-0.17700606,0.087144234,-0.198698083,0.488677638,0.99203245,1.012714172,1.007364858,1.149256508,1.14342602,0.399849416,-0.096792572,-0.436602941,0.336529632,0.1020621,0.24251672,0.526619427,0.713786992,1.900634387,1.104767324,1.19373936,0.662284374,0.695254576,0.614613165,0.337728264,0.422678945,-0.235018375,0.984824206,0.19179494,-0.13513223,0.107033313,0.503661726,1.104414843,2.095650415,2.33139668,1.717361909,1.462373031,1
0.652613437,0.170222902,0.575716268,0.71672236,1.549086186,0.058542009,0.806193788,0.549813969,-0.794653955,0.5169248,-0.123732376,0.880153624,-0.352000243,1.083510522,1.274974024,1.300720512,1.34291783,0.815600692,1.230171474,1.123525552,1.173793355,0.968074049,0.848482339,0.701248513,-1.57657282,-0.742754862,-0.51325422,0.636435941,-0.161290514,-0.448693733,-0.195430657,-0.190436967,0.26718236,0.93797256,1.098025313,1.392583394,1.307301226,0.91024801,0.497441163,-0.55057857,-1.083454763,0.341939473,0.155581587,0.738118363,0.025327294,1.323842499,1.201587745,1.288538531,0.876980515,1.286689551,1.282742452,0.424246255,0.164579376,-0.031139943,-0.82546887,1.279261452,0.230473168,0.117729073,-0.1434766,0.563081508,1.087921551,1.180203383,1.059199297,0.932885873,0.806388769,1
-0.30330921,0.848829353,-0.123294988,-0.353329218,-0.71827961,-0.576791333,-0.507845648,0.286403249,0.516299194,-0.524266868,1.440245037,3.684561076,2.464716564,0.20624117,0.774229691,1.912104895,1.317357856,1.217862243,1.398020081,2.557903519,2.696639893,2.780259455,3.014056337,-0.538989983,0.906082719,1.446370226,1.19741998,0.070150965,0.691892187,-0.277165436,0.230312984,0.402092742,0.643042894,0.418805021,1.102523327,0.885302884,1.004731601,0.114699507,0.608702519,0.689692423,0.833008081,-0.318335074,0.203555076,-0.368680661,-0.146110776,0.314806984,0.621460801,0.490848381,1.247458555,1.320726267,2.200393492,-0.546624983,0.281016971,2.132791185,1.507714065,-0.213877546,2.344789,-0.14673186,-0.278023039,-0.5870113,-0.356651632,-0.29462995,-0.465075902,-0.257999941,0.088939056,1
-0.154519545,0.60983303,-0.223153739,-0.375537836,-0.649571555,-0.439005851,-0.507031957,0.33734114,0.342954693,-0.507336923,0.742205771,1.181466453,-0.071413703,-0.193487224,0.391896966,1.061363671,0.355908491,0.677304057,0.420700932,0.883334263,0.586046665,0.128493334,-0.173114912,-0.473281983,0.303400406,0.269192713,0.537941295,-0.539414211,0.100009499,-0.077929551,-0.186018141,-0.123716132,0.007582441,0.304250651,0.311715506,0.618566577,0.522818918,0.04611774,0.71393682,0.319097711,0.084245575,-0.257351896,0.198566531,-0.036196592,0.122865133,-0.191780696,0.29804182,0.0756257,0.024522234,0.652383003,0.27976895,-0.584698365,0.182384893,1.202881743,1.621478718,-0.365674168,1.589423115,-0.059870376,-0.135262417,-0.570063111,-0.25454657,-0.700186986,-0.432177577,-0.374845348,0.250009668,1
0.055416559,0.873917968,0.076422513,-0.149413729,-0.443447392,-0.535271816,-0.147380311,-0.012179111,0.520671669,-0.227992816,0.851393248,1.937366386,0.277713455,0.426170233,0.815335819,0.837170564,1.210835226,0.968570872,1.580684353,1.637709375,2.122852151,1.747036846,1.028425408,-0.161168984,0.470169235,0.78957771,0.876303496,0.166725553,0.110405456,0.148245831,0.362339455,0.429860072,0.601678609,0.450891093,0.893994319,0.783743754,0.59477687,0.512473759,0.85672191,0.079699515,-0.386311213,-0.206021615,0.032093392,-0.370293962,0.027900136,0.866948658,0.726605439,1.369723499,1.251180625,1.408771358,1.565307957,-0.451441528,0.039236867,1.531878983,1.287924662,-0.072397689,1.678892669,0.47158568,0.212466974,-0.385019867,-0.630149299,-0.705030427,-0.185874576,0.056444331,0.405083074,1
0.355034105,0.478628928,0.575716268,0.363403443,-0.683925582,-0.453037753,-0.505709315,0.315994183,0.075960977,0.195255829,0.378683907,1.588254106,0.600061983,0.377922091,1.013053913,1.697903328,1.015819878,1.332807635,1.79363553,1.812138136,1.785182795,1.183252306,0.878680511,0.126303515,-0.328044804,0.467185048,-0.137707023,0.189915864,0.445853339,0.341480729,0.573149891,0.383820318,0.524808441,0.679187915,1.160700219,1.307441826,1.28011134,1.115993313,0.69716327,0.198680899,-0.315416252,0.18832733,0.855420981,0.152852528,0.749441492,0.92761891,1.143844368,0.833950771,1.843089948,2.168830291,1.802704848,-0.013597636,-0.848928709,1.140502171,0.41669306,-0.068533777,2.084038345,0.078088148,-0.277379634,-0.48233918,-0.131010072,-0.281694063,-0.408262152,-0.143587639,-0.273854462,1
0.509938415,0.871174541,0.475857517,0.234189667,-0.615217528,-0.507064906,-0.516028475,0.072900959,0.359098657,0.076746209,0.640220691,2.065627806,1.681245686,0.369685032,1.391651098,1.409987322,1.440854283,1.29307006,1.120715472,1.193646412,1.535734692,1.117048252,1.026867217,0.224865515,0.070741313,0.671301022,0.879648908,0.007790286,0.339541714,0.164334455,1.010774136,0.791672836,0.366255358,0.474671923,1.297575403,1.091537985,1.645376572,1.088560606,1.047967605,0.270191212,-0.25407832,-0.166022845,0.786258356,0.76713074,0.423196386,1.006590116,1.133046741,1.176359215,1.547599071,1.396135267,1.446999017,-0.127817782,-0.692914972,1.593890821,1.80601457,0.114995419,2.07097229,-0.339438776,0.426420979,-0.831620399,-0.767491846,-0.202876209,-0.605266944,-0.711114838,-0.259038242,1
